client_id,account_id,province,country,event_timestamp
3421,A00003099,Ontario,Canada,2022-07-19 07:18:43.280778
4091,A00003342,Quebec,Canada,2022-07-23 14:30:29.280778
4397,A00003031,Newfoundland & Labrador,Canada,2022-07-23 18:37:42.280778
5362,A00003904,British Columbia,Canada,2022-07-19 16:57:35.280778
2525,A00003502,Alberta,Canada,2022-07-15 10:07:59.280778
316,A00003205,Alberta,Canada,2022-07-16 20:12:53.280778
4295,A00002025,British Columbia,Canada,2022-07-25 14:06:23.280778
3922,A00002717,Ontario,Canada,2022-07-21 20:03:33.280778
4344,A00002211,Newfoundland & Labrador,Canada,2022-07-19 12:40:12.280778
4563,A00003323,British Columbia,Canada,2022-07-16 12:00:17.280778
10077,A00001946,Alberta,Canada,2022-07-20 20:22:45.280778
2682,A00004588,British Columbia,Canada,2022-07-22 05:35:41.280778
2140,A00003738,Newfoundland & Labrador,Canada,2022-07-18 16:01:00.280778
2387,A00000692,Quebec,Canada,2022-07-21 13:05:27.280778
3164,A00003046,Alberta,Canada,2022-07-23 22:06:56.280778
1868,A00005472,Quebec,Canada,2022-07-25 08:30:58.280778
4048,A00001305,Alberta,Canada,2022-07-18 20:07:11.280778
1492,A00000273,Alberta,Canada,2022-07-22 20:03:56.280778
12840,A00002663,Ontario,Canada,2022-07-19 04:27:22.280778
3911,A00001182,Alberta,Canada,2022-07-17 07:46:36.280778
4099,A00003737,British Columbia,Canada,2022-07-16 10:57:51.280778
4555,A00001777,Alberta,Canada,2022-07-20 13:29:29.280778
4647,A00009645,Alberta,Canada,2022-07-24 14:32:47.280778
2155,A00004081,Ontario,Canada,2022-07-20 22:29:58.280778
15,A00000645,Newfoundland & Labrador,Canada,2022-07-23 05:29:53.280778
572,A00001479,Ontario,Canada,2022-07-22 21:59:19.280778
1848,A00003968,British Columbia,Canada,2022-07-17 23:26:21.280778
727,A00001841,Quebec,Canada,2022-07-21 23:25:47.280778
298,A00002838,Ontario,Canada,2022-07-19 07:17:30.280778
1233,A00008566,British Columbia,Canada,2022-07-16 19:48:28.280778
5237,A00000962,Newfoundland & Labrador,Canada,2022-07-19 14:25:58.280778
1421,A00000683,British Columbia,Canada,2022-07-15 16:18:33.280778
3205,A00005092,Ontario,Canada,2022-07-25 21:31:30.280778
11327,A00000176,British Columbia,Canada,2022-07-17 04:50:41.280778
4004,A00002860,British Columbia,Canada,2022-07-19 21:28:54.280778
2069,A00001835,British Columbia,Canada,2022-07-21 01:25:58.280778
3045,A00003616,Ontario,Canada,2022-07-24 16:47:54.280778
3177,A00002798,British Columbia,Canada,2022-07-21 15:44:45.280778
588,A00000749,Alberta,Canada,2022-07-17 16:09:12.280778
2540,A00002879,Quebec,Canada,2022-07-18 13:49:58.280778
3566,A00007101,Ontario,Canada,2022-07-19 17:51:21.280778
588,A00000102,British Columbia,Canada,2022-07-24 21:32:33.280778
6363,A00007523,Ontario,Canada,2022-07-21 21:24:24.280778
2310,A00002873,Newfoundland & Labrador,Canada,2022-07-15 09:28:31.280778
936,A00003301,Alberta,Canada,2022-07-15 22:59:56.280778
3383,A00000622,British Columbia,Canada,2022-07-15 11:38:51.280778
4553,A00002657,Alberta,Canada,2022-07-21 22:45:49.280778
8356,A00006686,Alberta,Canada,2022-07-22 14:57:52.280778
1879,A00001782,Alberta,Canada,2022-07-24 06:24:24.280778
3813,A00004001,Newfoundland & Labrador,Canada,2022-07-15 08:07:48.280778
2893,A00001301,British Columbia,Canada,2022-07-17 09:03:40.280778
2252,A00001024,Alberta,Canada,2022-07-18 21:26:26.280778
4141,A00003809,British Columbia,Canada,2022-07-25 07:00:21.280778
372,A00001976,British Columbia,Canada,2022-07-19 09:22:18.280778
12561,A00001887,Ontario,Canada,2022-07-20 22:05:22.280778
3598,A00003760,Quebec,Canada,2022-07-17 00:35:26.280778
2495,A00000215,Newfoundland & Labrador,Canada,2022-07-17 06:48:07.280778
4316,A00001722,Alberta,Canada,2022-07-18 22:30:19.280778
3114,A00000863,Ontario,Canada,2022-07-24 13:26:16.280778
3691,A00002432,British Columbia,Canada,2022-07-18 07:16:31.280778
4689,A00000898,Newfoundland & Labrador,Canada,2022-07-15 13:29:27.280778
3245,A00002184,Alberta,Canada,2022-07-20 14:10:41.280778
1699,A00001594,British Columbia,Canada,2022-07-18 12:57:16.280778
2650,A00003443,Newfoundland & Labrador,Canada,2022-07-18 06:36:28.280778
4629,A00004470,Newfoundland & Labrador,Canada,2022-07-19 09:20:03.280778
5774,A00005724,Newfoundland & Labrador,Canada,2022-07-18 18:29:44.280778
3234,A00002092,Ontario,Canada,2022-07-22 05:21:45.280778
2512,A00001597,Ontario,Canada,2022-07-15 06:50:14.280778
9606,A00004109,Quebec,Canada,2022-07-24 05:12:05.280778
1025,A00000303,Newfoundland & Labrador,Canada,2022-07-16 20:54:06.280778
4756,A00000747,Ontario,Canada,2022-07-22 16:13:01.280778
1599,A00003803,Quebec,Canada,2022-07-21 12:08:10.280778
4484,A00004130,Alberta,Canada,2022-07-25 03:17:36.280778
2450,A00001121,Quebec,Canada,2022-07-18 20:33:12.280778
4009,A00003944,Alberta,Canada,2022-07-20 01:35:38.280778
4422,A00001804,Ontario,Canada,2022-07-18 11:25:29.280778
2678,A00000371,Quebec,Canada,2022-07-21 00:51:10.280778
37,A00001227,Newfoundland & Labrador,Canada,2022-07-16 13:23:18.280778
1527,A00003899,Newfoundland & Labrador,Canada,2022-07-18 05:43:03.280778
1625,A00000341,British Columbia,Canada,2022-07-16 08:00:52.280778
5213,A00009353,Alberta,Canada,2022-07-17 16:38:01.280778
678,A00000064,Alberta,Canada,2022-07-20 19:32:12.280778
2324,A00002020,Alberta,Canada,2022-07-18 08:34:16.280778
2474,A00000149,Alberta,Canada,2022-07-24 10:31:19.280778
3284,A00004626,British Columbia,Canada,2022-07-25 17:53:03.280778
9456,A00001318,Alberta,Canada,2022-07-18 23:54:59.280778
2093,A00006226,Alberta,Canada,2022-07-24 07:07:47.280778
3836,A00000520,Newfoundland & Labrador,Canada,2022-07-16 10:49:54.280778
13921,A00002492,Alberta,Canada,2022-07-17 03:31:27.280778
1295,A00003484,Alberta,Canada,2022-07-21 10:40:38.280778
926,A00003819,Alberta,Canada,2022-07-17 12:54:35.280778
765,A00003975,Ontario,Canada,2022-07-25 06:43:46.280778
383,A00000783,Ontario,Canada,2022-07-18 09:12:43.280778
692,A00000699,Quebec,Canada,2022-07-21 06:23:36.280778
12729,A00009493,Newfoundland & Labrador,Canada,2022-07-16 03:12:48.280778
2491,A00000802,Alberta,Canada,2022-07-18 15:47:40.280778
3235,A00005878,Ontario,Canada,2022-07-18 15:10:22.280778
7234,A00001451,Newfoundland & Labrador,Canada,2022-07-19 21:49:03.280778
2237,A00008377,British Columbia,Canada,2022-07-16 07:40:49.280778
2632,A00002323,Ontario,Canada,2022-07-19 10:22:30.280778
7567,A00003480,Ontario,Canada,2022-07-18 02:04:00.280778
560,A00001726,British Columbia,Canada,2022-07-24 07:55:08.280778
396,A00000360,British Columbia,Canada,2022-07-25 18:01:29.280778
1870,A00002448,British Columbia,Canada,2022-07-24 01:15:38.280778
6052,A00002576,Ontario,Canada,2022-07-16 21:25:13.280778
3361,A00001805,British Columbia,Canada,2022-07-15 19:50:41.280778
2597,A00000526,Newfoundland & Labrador,Canada,2022-07-18 00:22:17.280778
4624,A00002473,Alberta,Canada,2022-07-18 23:23:23.280778
1526,A00003834,Alberta,Canada,2022-07-17 14:34:50.280778
1983,A00003304,Ontario,Canada,2022-07-18 11:45:10.280778
4131,A00002178,British Columbia,Canada,2022-07-21 12:52:24.280778
1566,A00000289,British Columbia,Canada,2022-07-16 23:36:12.280778
1131,A00001659,Newfoundland & Labrador,Canada,2022-07-16 00:57:01.280778
3219,A00007632,Ontario,Canada,2022-07-17 23:25:36.280778
4154,A00002802,Quebec,Canada,2022-07-17 23:44:16.280778
1630,A00008169,Quebec,Canada,2022-07-23 04:17:47.280778
7594,A00001538,Alberta,Canada,2022-07-22 00:41:20.280778
3982,A00001819,British Columbia,Canada,2022-07-24 03:03:43.280778
4488,A00002834,British Columbia,Canada,2022-07-23 05:36:29.280778
734,A00010812,Quebec,Canada,2022-07-21 15:34:29.280778
2254,A00003595,British Columbia,Canada,2022-07-23 09:25:40.280778
4652,A00002333,Newfoundland & Labrador,Canada,2022-07-16 23:02:40.280778
3330,A00003580,Ontario,Canada,2022-07-19 13:25:32.280778
3568,A00000477,Newfoundland & Labrador,Canada,2022-07-22 03:07:32.280778
2303,A00003733,British Columbia,Canada,2022-07-20 09:33:02.280778
2353,A00003417,Newfoundland & Labrador,Canada,2022-07-22 19:31:28.280778
4425,A00000214,Quebec,Canada,2022-07-23 07:09:00.280778
91,A00011065,Ontario,Canada,2022-07-22 09:53:27.280778
4783,A00002491,British Columbia,Canada,2022-07-18 03:15:05.280778
5203,A00003462,Alberta,Canada,2022-07-19 09:42:13.280778
876,A00000464,Newfoundland & Labrador,Canada,2022-07-22 03:27:16.280778
2438,A00009549,British Columbia,Canada,2022-07-18 10:34:47.280778
2003,A00000593,Alberta,Canada,2022-07-22 08:20:05.280778
4322,A00003925,Ontario,Canada,2022-07-24 19:54:13.280778
3325,A00002063,Alberta,Canada,2022-07-15 10:32:01.280778
3948,A00000095,Newfoundland & Labrador,Canada,2022-07-24 02:42:43.280778
4234,A00001943,British Columbia,Canada,2022-07-18 01:56:55.280778
3485,A00003505,Newfoundland & Labrador,Canada,2022-07-24 13:03:46.280778
13276,A00001047,British Columbia,Canada,2022-07-17 09:02:42.280778
1935,A00000738,Quebec,Canada,2022-07-22 05:02:31.280778
3388,A00001759,British Columbia,Canada,2022-07-22 06:07:10.280778
4595,A00004329,Ontario,Canada,2022-07-25 11:21:24.280778
1396,A00001683,Ontario,Canada,2022-07-22 08:55:07.280778
1635,A00002428,Ontario,Canada,2022-07-18 15:14:45.280778
4268,A00007745,Quebec,Canada,2022-07-19 10:41:34.280778
4003,A00001297,Newfoundland & Labrador,Canada,2022-07-18 06:09:50.280778
4556,A00006856,Newfoundland & Labrador,Canada,2022-07-25 00:17:31.280778
1919,A00004343,Alberta,Canada,2022-07-17 04:04:09.280778
1862,A00003867,Newfoundland & Labrador,Canada,2022-07-21 15:53:06.280778
4034,A00000500,Alberta,Canada,2022-07-23 01:29:13.280778
2190,A00002718,Ontario,Canada,2022-07-21 06:48:50.280778
2217,A00001894,Newfoundland & Labrador,Canada,2022-07-18 13:04:42.280778
558,A00001568,Ontario,Canada,2022-07-24 15:38:10.280778
1656,A00000616,Alberta,Canada,2022-07-21 23:32:32.280778
4588,A00000773,Ontario,Canada,2022-07-16 03:01:36.280778
2344,A00000342,Alberta,Canada,2022-07-15 00:20:05.280778
4568,A00000192,Quebec,Canada,2022-07-21 17:59:04.280778
2567,A00003706,British Columbia,Canada,2022-07-18 13:30:48.280778
3241,A00001091,Alberta,Canada,2022-07-24 14:13:00.280778
13171,A00000963,Quebec,Canada,2022-07-20 20:35:02.280778
496,A00003110,Newfoundland & Labrador,Canada,2022-07-18 03:48:08.280778
3315,A00007049,Newfoundland & Labrador,Canada,2022-07-15 03:05:57.280778
1096,A00007636,Alberta,Canada,2022-07-16 05:53:34.280778
10746,A00001957,British Columbia,Canada,2022-07-17 10:49:44.280778
3389,A00009051,Alberta,Canada,2022-07-24 11:24:06.280778
2226,A00004268,Newfoundland & Labrador,Canada,2022-07-17 08:35:01.280778
5189,A00003577,Ontario,Canada,2022-07-25 15:02:59.280778
2898,A00002636,Alberta,Canada,2022-07-19 04:12:08.280778
5580,A00000020,British Columbia,Canada,2022-07-24 10:04:12.280778
2726,A00002077,Ontario,Canada,2022-07-20 08:10:53.280778
1075,A00001335,British Columbia,Canada,2022-07-25 18:08:01.280778
900,A00000938,Alberta,Canada,2022-07-17 10:52:45.280778
1752,A00000193,Quebec,Canada,2022-07-18 14:35:16.280778
6546,A00003903,British Columbia,Canada,2022-07-21 08:56:34.280778
1132,A00000410,Alberta,Canada,2022-07-17 00:09:13.280778
4024,A00007418,Ontario,Canada,2022-07-17 13:54:30.280778
4290,A00003895,Quebec,Canada,2022-07-16 21:34:20.280778
4636,A00002173,Ontario,Canada,2022-07-24 22:55:16.280778
1669,A00002931,Quebec,Canada,2022-07-17 12:06:01.280778
1685,A00004863,Quebec,Canada,2022-07-19 14:16:41.280778
12324,A00003105,Quebec,Canada,2022-07-24 10:41:58.280778
10987,A00004659,Ontario,Canada,2022-07-15 07:09:37.280778
85,A00002729,Ontario,Canada,2022-07-18 02:53:23.280778
1404,A00002048,Quebec,Canada,2022-07-17 11:21:40.280778
1523,A00002980,Alberta,Canada,2022-07-19 18:21:07.280778
2772,A00000050,Alberta,Canada,2022-07-20 21:36:23.280778
873,A00003230,Ontario,Canada,2022-07-15 05:55:30.280778
374,A00003412,Alberta,Canada,2022-07-19 07:11:35.280778
4342,A00003717,Quebec,Canada,2022-07-20 09:25:59.280778
1874,A00000222,Alberta,Canada,2022-07-25 21:24:39.280778
3460,A00000414,Newfoundland & Labrador,Canada,2022-07-20 22:46:48.280778
8287,A00000269,British Columbia,Canada,2022-07-19 23:32:15.280778
2907,A00001822,Ontario,Canada,2022-07-15 09:13:14.280778
1672,A00002433,Newfoundland & Labrador,Canada,2022-07-18 09:17:01.280778
4487,A00001358,Ontario,Canada,2022-07-15 18:31:14.280778
953,A00001817,Newfoundland & Labrador,Canada,2022-07-20 17:23:00.280778
1452,A00003401,British Columbia,Canada,2022-07-25 16:03:01.280778
717,A00005372,British Columbia,Canada,2022-07-20 02:15:54.280778
11195,A00000855,British Columbia,Canada,2022-07-22 22:35:27.280778
1473,A00003006,Newfoundland & Labrador,Canada,2022-07-21 00:52:35.280778
4117,A00003814,Alberta,Canada,2022-07-19 20:52:16.280778
2327,A00002579,British Columbia,Canada,2022-07-21 17:11:00.280778
3369,A00001658,Alberta,Canada,2022-07-15 20:12:53.280778
4628,A00001709,Ontario,Canada,2022-07-21 16:51:44.280778
3748,A00000537,Alberta,Canada,2022-07-24 17:08:58.280778
4155,A00001967,Quebec,Canada,2022-07-17 15:45:24.280778
128,A00001742,Ontario,Canada,2022-07-25 01:32:16.280778
499,A00001133,British Columbia,Canada,2022-07-21 09:05:59.280778
4906,A00006118,Alberta,Canada,2022-07-23 18:27:03.280778
211,A00002522,British Columbia,Canada,2022-07-21 10:01:01.280778
1990,A00002972,Alberta,Canada,2022-07-22 10:51:08.280778
1439,A00001867,Newfoundland & Labrador,Canada,2022-07-18 23:48:06.280778
3260,A00001862,Ontario,Canada,2022-07-17 09:50:34.280778
4758,A00003750,Ontario,Canada,2022-07-18 03:33:46.280778
3414,A00002227,Ontario,Canada,2022-07-17 00:45:15.280778
4632,A00002312,Ontario,Canada,2022-07-18 00:42:38.280778
289,A00001559,British Columbia,Canada,2022-07-20 08:12:41.280778
2476,A00001629,British Columbia,Canada,2022-07-19 23:28:23.280778
2708,A00004266,Alberta,Canada,2022-07-16 09:45:45.280778
5010,A00002001,Ontario,Canada,2022-07-23 10:37:07.280778
1189,A00003815,Quebec,Canada,2022-07-16 01:05:33.280778
3088,A00002674,Quebec,Canada,2022-07-20 16:22:46.280778
3368,A00000480,British Columbia,Canada,2022-07-25 00:43:14.280778
1629,A00001506,Quebec,Canada,2022-07-23 08:08:42.280778
8074,A00002113,British Columbia,Canada,2022-07-20 19:05:27.280778
2730,A00003529,Ontario,Canada,2022-07-19 13:35:52.280778
2320,A00005072,Newfoundland & Labrador,Canada,2022-07-21 06:03:06.280778
4147,A00003711,Newfoundland & Labrador,Canada,2022-07-23 15:14:05.280778
2545,A00002823,Newfoundland & Labrador,Canada,2022-07-22 04:52:33.280778
2891,A00002743,Alberta,Canada,2022-07-20 21:41:59.280778
9933,A00008926,British Columbia,Canada,2022-07-18 20:34:16.280778
11304,A00002937,Quebec,Canada,2022-07-19 07:15:47.280778
1137,A00002469,Alberta,Canada,2022-07-20 18:57:43.280778
5977,A00002052,Quebec,Canada,2022-07-18 10:19:35.280778
3670,A00003229,Quebec,Canada,2022-07-25 07:57:46.280778
2823,A00003363,Quebec,Canada,2022-07-20 23:28:06.280778
4281,A00011382,Ontario,Canada,2022-07-20 22:41:04.280778
2329,A00003250,Newfoundland & Labrador,Canada,2022-07-21 08:34:30.280778
4278,A00003866,British Columbia,Canada,2022-07-21 00:26:55.280778
921,A00003132,British Columbia,Canada,2022-07-21 12:57:25.280778
4886,A00001704,Alberta,Canada,2022-07-18 22:16:48.280778
3351,A00002977,British Columbia,Canada,2022-07-22 16:32:14.280778
4293,A00000639,Alberta,Canada,2022-07-25 23:02:14.280778
1143,A00010345,Alberta,Canada,2022-07-17 16:32:31.280778
2474,A00001900,Newfoundland & Labrador,Canada,2022-07-15 04:41:19.280778
249,A00005870,Quebec,Canada,2022-07-17 08:25:35.280778
1588,A00001013,British Columbia,Canada,2022-07-23 05:56:26.280778
1316,A00001225,Newfoundland & Labrador,Canada,2022-07-17 06:50:11.280778
3609,A00003573,Quebec,Canada,2022-07-20 15:45:46.280778
1486,A00000643,Quebec,Canada,2022-07-15 18:43:05.280778
13406,A00001120,Newfoundland & Labrador,Canada,2022-07-16 13:40:02.280778
2483,A00003862,Alberta,Canada,2022-07-17 20:55:11.280778
5860,A00000742,Newfoundland & Labrador,Canada,2022-07-17 07:37:37.280778
3145,A00007465,Newfoundland & Labrador,Canada,2022-07-20 14:06:58.280778
610,A00001786,Quebec,Canada,2022-07-19 12:36:03.280778
126,A00001030,Newfoundland & Labrador,Canada,2022-07-18 18:57:20.280778
3821,A00010001,Alberta,Canada,2022-07-17 04:29:08.280778
2910,A00000569,Ontario,Canada,2022-07-15 07:13:22.280778
2200,A00008094,Alberta,Canada,2022-07-20 23:51:56.280778
2811,A00002878,Alberta,Canada,2022-07-18 17:27:43.280778
839,A00001237,British Columbia,Canada,2022-07-21 15:08:08.280778
3976,A00002969,British Columbia,Canada,2022-07-15 15:40:35.280778
3998,A00001811,British Columbia,Canada,2022-07-22 18:21:26.280778
2341,A00003802,Alberta,Canada,2022-07-24 15:08:54.280778
1768,A00000438,Quebec,Canada,2022-07-15 09:30:19.280778
2912,A00001986,British Columbia,Canada,2022-07-18 19:09:01.280778
1817,A00000190,British Columbia,Canada,2022-07-16 02:38:22.280778
745,A00004526,Newfoundland & Labrador,Canada,2022-07-15 03:58:48.280778
962,A00000669,Alberta,Canada,2022-07-20 12:10:37.280778
277,A00002274,Newfoundland & Labrador,Canada,2022-07-21 09:37:48.280778
2781,A00000581,Ontario,Canada,2022-07-23 17:19:17.280778
1309,A00002624,British Columbia,Canada,2022-07-22 21:01:06.280778
2532,A00001255,Alberta,Canada,2022-07-18 08:15:56.280778
9820,A00000694,Alberta,Canada,2022-07-17 02:04:56.280778
350,A00002302,Ontario,Canada,2022-07-23 06:26:26.280778
4287,A00001496,British Columbia,Canada,2022-07-17 00:42:17.280778
3743,A00007753,Alberta,Canada,2022-07-24 17:20:25.280778
277,A00003203,Newfoundland & Labrador,Canada,2022-07-22 19:32:17.280778
509,A00008564,Quebec,Canada,2022-07-18 03:42:40.280778
3885,A00002745,Alberta,Canada,2022-07-16 04:03:38.280778
5579,A00001800,Quebec,Canada,2022-07-17 08:25:20.280778
913,A00000589,Newfoundland & Labrador,Canada,2022-07-25 06:47:14.280778
3199,A00000492,Quebec,Canada,2022-07-21 07:46:32.280778
4422,A00001116,Ontario,Canada,2022-07-19 19:45:26.280778
1514,A00003801,Ontario,Canada,2022-07-21 05:44:50.280778
4817,A00000570,Quebec,Canada,2022-07-23 08:46:53.280778
12163,A00001731,British Columbia,Canada,2022-07-21 15:21:24.280778
1619,A00002045,Alberta,Canada,2022-07-24 23:09:50.280778
2437,A00002174,Newfoundland & Labrador,Canada,2022-07-17 07:12:45.280778
10096,A00002733,Quebec,Canada,2022-07-15 20:47:42.280778
4032,A00003172,Alberta,Canada,2022-07-21 13:44:46.280778
3357,A00002887,Quebec,Canada,2022-07-23 07:22:06.280778
315,A00002393,Alberta,Canada,2022-07-23 12:50:31.280778
828,A00001799,Newfoundland & Labrador,Canada,2022-07-18 23:44:21.280778
986,A00003584,Quebec,Canada,2022-07-25 17:33:22.280778
2187,A00002711,Quebec,Canada,2022-07-20 12:00:55.280778
2558,A00001833,Quebec,Canada,2022-07-24 05:47:54.280778
3306,A00001447,Quebec,Canada,2022-07-19 04:22:22.280778
4709,A00001567,British Columbia,Canada,2022-07-22 12:09:29.280778
3110,A00002183,Ontario,Canada,2022-07-15 23:16:49.280778
2739,A00002421,Alberta,Canada,2022-07-23 01:51:28.280778
4235,A00002119,Alberta,Canada,2022-07-23 18:04:41.280778
10662,A00002799,Ontario,Canada,2022-07-20 11:34:34.280778
1263,A00001095,Ontario,Canada,2022-07-22 09:24:16.280778
1960,A00002890,Ontario,Canada,2022-07-22 17:13:05.280778
731,A00007203,British Columbia,Canada,2022-07-22 13:55:18.280778
4554,A00002452,Newfoundland & Labrador,Canada,2022-07-22 05:05:29.280778
4423,A00000860,Alberta,Canada,2022-07-20 13:46:09.280778
4686,A00001716,British Columbia,Canada,2022-07-22 18:17:51.280778
1296,A00001767,Alberta,Canada,2022-07-21 12:08:20.280778
3089,A00000713,Alberta,Canada,2022-07-21 04:19:32.280778
3398,A00003935,Newfoundland & Labrador,Canada,2022-07-21 17:41:12.280778
408,A00004438,Quebec,Canada,2022-07-23 22:32:26.280778
4680,A00002610,British Columbia,Canada,2022-07-19 19:36:29.280778
2986,A00000925,Ontario,Canada,2022-07-25 13:01:30.280778
4196,A00004894,Ontario,Canada,2022-07-24 00:33:54.280778
3597,A00000832,Newfoundland & Labrador,Canada,2022-07-15 19:12:01.280778
11860,A00003338,Ontario,Canada,2022-07-19 13:52:46.280778
3668,A00000177,British Columbia,Canada,2022-07-25 12:50:16.280778
416,A00002645,Ontario,Canada,2022-07-25 19:23:16.280778
630,A00003703,Newfoundland & Labrador,Canada,2022-07-20 02:52:57.280778
11574,A00001012,Ontario,Canada,2022-07-15 17:11:12.280778
3781,A00003499,Quebec,Canada,2022-07-22 00:20:04.280778
3120,A00000080,Newfoundland & Labrador,Canada,2022-07-17 23:04:38.280778
3672,A00004132,Quebec,Canada,2022-07-16 10:25:40.280778
421,A00006463,British Columbia,Canada,2022-07-18 03:54:22.280778
859,A00003824,British Columbia,Canada,2022-07-21 17:01:55.280778
907,A00003126,Quebec,Canada,2022-07-16 22:50:50.280778
4095,A00000305,Alberta,Canada,2022-07-24 22:07:40.280778
3687,A00002191,Quebec,Canada,2022-07-18 18:44:44.280778
2031,A00002746,Alberta,Canada,2022-07-15 11:32:42.280778
2669,A00002328,Ontario,Canada,2022-07-22 00:24:11.280778
275,A00000437,British Columbia,Canada,2022-07-20 19:09:48.280778
4757,A00000082,Ontario,Canada,2022-07-17 04:01:13.280778
421,A00001425,Ontario,Canada,2022-07-18 03:20:07.280778
4662,A00004156,British Columbia,Canada,2022-07-21 00:37:40.280778
122,A00002841,British Columbia,Canada,2022-07-19 13:28:18.280778
353,A00008327,British Columbia,Canada,2022-07-15 05:59:32.280778
2275,A00001036,Newfoundland & Labrador,Canada,2022-07-18 18:28:09.280778
2096,A00001983,Alberta,Canada,2022-07-19 10:15:54.280778
2653,A00002359,Quebec,Canada,2022-07-20 21:26:27.280778
4059,A00001934,Quebec,Canada,2022-07-15 21:53:18.280778
4077,A00000760,British Columbia,Canada,2022-07-21 04:11:35.280778
905,A00002766,British Columbia,Canada,2022-07-25 20:24:02.280778
1464,A00001856,Ontario,Canada,2022-07-22 19:00:59.280778
5312,A00000125,Quebec,Canada,2022-07-19 09:31:04.280778
11064,A00000847,Quebec,Canada,2022-07-23 05:57:48.280778
293,A00010233,Newfoundland & Labrador,Canada,2022-07-20 10:48:34.280778
679,A00007546,Quebec,Canada,2022-07-21 02:53:56.280778
1020,A00002736,Newfoundland & Labrador,Canada,2022-07-24 04:40:39.280778
627,A00007454,Ontario,Canada,2022-07-22 13:33:54.280778
1426,A00003184,Alberta,Canada,2022-07-20 00:24:44.280778
1065,A00000605,British Columbia,Canada,2022-07-25 05:23:36.280778
2240,A00002420,Ontario,Canada,2022-07-24 07:44:13.280778
3032,A00003606,Alberta,Canada,2022-07-17 20:18:29.280778
3905,A00001779,Newfoundland & Labrador,Canada,2022-07-17 04:50:38.280778
292,A00001509,Newfoundland & Labrador,Canada,2022-07-21 15:41:18.280778
894,A00001966,Ontario,Canada,2022-07-20 21:34:26.280778
154,A00001288,British Columbia,Canada,2022-07-15 14:56:56.280778
56,A00002349,Newfoundland & Labrador,Canada,2022-07-18 22:43:12.280778
3698,A00001627,Newfoundland & Labrador,Canada,2022-07-23 17:07:20.280778
9760,A00002010,Ontario,Canada,2022-07-21 01:34:58.280778
5164,A00000521,Alberta,Canada,2022-07-22 22:35:32.280778
1967,A00000656,British Columbia,Canada,2022-07-20 01:50:43.280778
1481,A00002831,Ontario,Canada,2022-07-21 23:47:26.280778
4335,A00001581,Newfoundland & Labrador,Canada,2022-07-23 10:02:30.280778
8502,A00003515,Alberta,Canada,2022-07-23 20:42:07.280778
4534,A00009750,Newfoundland & Labrador,Canada,2022-07-23 05:41:46.280778
4758,A00003550,Quebec,Canada,2022-07-15 12:42:44.280778
484,A00000182,Newfoundland & Labrador,Canada,2022-07-17 06:25:43.280778
1423,A00000404,Quebec,Canada,2022-07-15 14:33:37.280778
11662,A00001380,Ontario,Canada,2022-07-23 17:47:56.280778
397,A00007562,British Columbia,Canada,2022-07-21 02:36:04.280778
3650,A00002264,Quebec,Canada,2022-07-17 20:19:45.280778
1393,A00001004,Ontario,Canada,2022-07-20 06:33:00.280778
2771,A00002702,Alberta,Canada,2022-07-24 04:52:46.280778
1568,A00001387,Newfoundland & Labrador,Canada,2022-07-23 21:22:28.280778
3197,A00003545,Alberta,Canada,2022-07-22 00:13:05.280778
11252,A00003954,Newfoundland & Labrador,Canada,2022-07-24 12:49:51.280778
1689,A00001349,Alberta,Canada,2022-07-20 14:36:33.280778
2975,A00004484,British Columbia,Canada,2022-07-25 03:33:06.280778
167,A00001051,British Columbia,Canada,2022-07-20 03:43:40.280778
13924,A00001958,Alberta,Canada,2022-07-22 05:24:00.280778
3929,A00003994,Newfoundland & Labrador,Canada,2022-07-19 04:32:31.280778
5318,A00001858,Alberta,Canada,2022-07-15 03:15:26.280778
2428,A00003513,British Columbia,Canada,2022-07-23 14:47:40.280778
2733,A00000989,Alberta,Canada,2022-07-18 19:35:58.280778
1754,A00000700,Ontario,Canada,2022-07-21 22:19:29.280778
1580,A00003219,British Columbia,Canada,2022-07-23 18:39:42.280778
3436,A00000043,Alberta,Canada,2022-07-24 17:19:13.280778
3596,A00000295,Quebec,Canada,2022-07-15 07:13:52.280778
3083,A00003852,Ontario,Canada,2022-07-19 12:01:21.280778
1246,A00002871,Quebec,Canada,2022-07-25 23:56:27.280778
1600,A00005066,Newfoundland & Labrador,Canada,2022-07-18 23:05:03.280778
13051,A00003161,Ontario,Canada,2022-07-15 23:06:13.280778
3847,A00002904,Newfoundland & Labrador,Canada,2022-07-15 13:24:11.280778
4095,A00003071,Newfoundland & Labrador,Canada,2022-07-22 15:03:08.280778
5699,A00000946,Alberta,Canada,2022-07-16 12:04:03.280778
1407,A00001247,Ontario,Canada,2022-07-22 09:06:25.280778
2434,A00001291,Alberta,Canada,2022-07-16 22:55:29.280778
3758,A00005118,Alberta,Canada,2022-07-22 16:15:12.280778
2484,A00005767,Alberta,Canada,2022-07-21 12:48:51.280778
4690,A00000732,Ontario,Canada,2022-07-21 18:43:47.280778
2200,A00008919,British Columbia,Canada,2022-07-20 01:52:47.280778
10198,A00006289,Quebec,Canada,2022-07-19 06:13:30.280778
6185,A00002955,Alberta,Canada,2022-07-25 05:49:18.280778
13134,A00003256,Quebec,Canada,2022-07-24 11:04:00.280778
